year,customer_id,gender,age,no_of_days_subscribed,multi_screen,mail_subscribed,weekly_mins_watched,minimum_daily_mins,maximum_daily_mins,weekly_max_night_mins,videos_watched,maximum_days,customer_support_calls,churn,multi_screen_score,email_marketing_score,subscription_tenure,engagement_score,consistency_score,night_owl_score,churn_risk_score
2020,813665,Male,36,97,no,no,252.9,7.3,28.66,123,4,2,1,0,1,1,0.3991769547325103,0.4806157354618016,0.2547103977669226,0.4863582443653618,0.4304186126967653
2020,815284,Female,30,127,no,yes,249.0,10.2,28.22,68,6,3,1,0,1,2,0.522633744855967,0.4732041049030786,0.36144578313253006,0.27309236947791166,0.4354782909531224
2020,815997,Female,52,94,no,no,162.0,10.4,18.36,92,3,3,3,0,1,1,0.3868312757201646,0.30786773090079816,0.5664488017429194,0.5679012345679012,0.7000518941359626
2020,816283,Male,38,130,no,no,274.5,9.5,31.11,78,19,3,0,0,1,1,0.5349794238683128,0.5216647662485746,0.3053680488588878,0.28415300546448086,0.3265438505448885
2020,816407,Male,36,52,no,yes,199.95,13.5,22.66,107,2,4,1,0,1,2,0.2139917695473251,0.3799885974914481,0.5957634598411297,0.5351337834458615,0.4991134751773051
2020,816517,Female,34,169,no,no,353.55,13.3,40.07,97,10,4,1,0,1,1,0.6954732510288066,0.6718928164196123,0.3319191415023709,0.27436006222599346,0.2998399930807819
2020,817217,Male,31,101,no,yes,393.3,7.3,44.57,100,14,2,1,0,1,2,0.4156378600823045,0.7474344355758267,0.16378730087502802,0.25425883549453343,0.24827019546791215
2020,817659,Male,29,119,no,no,430.65,13.9,48.81,86,1,4,2,1,1,1,0.4897119341563786,0.8184150513112883,0.2847777094857611,0.1996981307326135,0.27566597474485394
2020,817731,Male,32,99,no,no,253.8,10.6,28.76,104,2,3,0,0,1,1,0.4074074074074074,0.4823261117445838,0.368567454798331,0.4097714736012608,0.3533990659055527
2020,818762,Female,30,53,no,no,86.25,11.6,9.78,128,6,4,3,0,1,1,0.21810699588477367,0.1639110604332953,1.1860940695296525,1.4840579710144928,0.7983264141152051
2020,819424,Male,30,104,no,no,114.6,9.4,12.99,94,3,3,3,0,1,1,0.4279835390946502,0.21778791334093497,0.7236335642802156,0.8202443280977313,0.7615464452516867
2020,819658,Male,32,82,no,yes,310.8,9.5,35.22,92,5,3,2,0,1,2,0.3374485596707819,0.5906499429874572,0.26973310618966495,0.296010296010296,0.4311537796229027
2020,819684,Male,23,164,no,yes,328.65,14.3,37.25,60,6,4,1,0,1,2,0.6748971193415638,0.6245724059293043,0.3838926174496644,0.18256503879507074,0.33214409271752304
2020,820077,Female,34,133,no,yes,261.0,14.1,29.58,87,7,4,2,1,1,2,0.5473251028806584,0.49600912200684144,0.4766734279918864,0.3333333333333333,0.4957619788963848
2020,820614,Female,29,105,no,no,341.1,13.0,38.66,82,4,4,1,0,1,1,0.43209876543209874,0.6482326111744584,0.33626487325400933,0.24039871005570213,0.3159920428991524
2020,821044,Male,56,88,no,no,109.95,8.2,12.46,76,3,3,4,1,1,1,0.36213991769547327,0.2089509692132269,0.6581059390048153,0.6912232833105957,0.8434310672893963
2020,821357,Female,31,101,no,yes,158.85,10.7,18.0,120,5,3,1,0,1,2,0.4156378600823045,0.3018814139110604,0.5944444444444443,0.7554296506137866,0.5524346998789138
2020,821809,Female,44,100,no,yes,337.05,9.8,38.2,61,6,3,0,0,1,2,0.411522633744856,0.6405359179019384,0.25654450261780104,0.18098205014092864,0.24539439543331606
2020,821935,Female,33,111,no,yes,193.2,10.3,21.9,76,2,3,2,0,1,2,0.4567901234567901,0.36716077537058145,0.4703196347031964,0.39337474120082816,0.5837225393530532
2020,822112,Female,40,122,no,yes,306.75,8.6,34.77,103,5,3,2,0,1,2,0.5020576131687243,0.5829532497149372,0.24733966062697732,0.33577832110839445,0.4364080608891196
2020,822334,Female,43,102,no,no,153.9,9.1,17.44,140,4,3,2,0,1,1,0.41975308641975306,0.29247434435575825,0.5217889908256881,0.9096816114359974,0.6347085279363432
2020,822481,Female,49,160,no,no,128.7,9.2,14.59,92,4,3,3,0,1,1,0.6584362139917695,0.2445838084378563,0.6305688827964359,0.7148407148407149,0.7432537623248574
2020,822526,Male,23,33,no,yes,242.85,8.5,27.52,131,2,3,1,0,1,2,0.13580246913580246,0.4615165336374002,0.3088662790697675,0.5394276302244184,0.44345701435737767
2020,822765,Female,39,117,no,no,359.85,9.8,40.78,93,2,3,0,0,1,1,0.48148148148148145,0.6838654503990877,0.24031387935262383,0.25844101709045436,0.21581473793461345
2020,823400,Female,26,11,no,yes,314.7,7.0,35.67,79,7,2,1,0,1,2,0.04526748971193416,0.5980615735461801,0.19624334174376223,0.2510327295837305,0.3502421726344924
2020,823556,Female,31,74,no,no,128.55,10.1,14.57,85,5,3,2,0,1,1,0.3045267489711934,0.2442987457240593,0.6932052161976664,0.6612213146635549,0.667596436602664
2020,824120,Female,32,126,no,yes,171.45,12.6,19.43,111,7,4,3,0,1,2,0.5185185185185185,0.32582668187001135,0.6484817292846115,0.647419072615923,0.6877919045147899
2020,824603,Male,40,144,no,no,266.25,11.9,30.18,118,3,4,2,0,1,1,0.5925925925925926,0.5059863169897377,0.3943008614976805,0.4431924882629108,0.48895087355128874
2020,827541,Male,35,67,yes,no,181.35,11.4,20.55,130,11,4,2,0,2,1,0.2757201646090535,0.3446408209806157,0.5547445255474452,0.7168458781362007,0.5990961771319842
2020,827568,Male,41,70,no,no,11.85,12.1,1.34,89,1,4,0,0,1,1,0.2880658436213992,0.02251995438996579,9.029850746268655,7.510548523206752,0.6672937208095486
2020,827901,Female,33,139,no,yes,321.9,14.8,36.48,132,12,4,0,0,1,2,0.5720164609053497,0.6117445838084378,0.405701754385965,0.4100652376514446,0.2650492994291646
2020,828707,Female,37,70,no,no,295.95,6.7,33.54,105,6,2,1,0,1,1,0.2880658436213992,0.5624287343215507,0.1997614788312463,0.3547896604156108,0.3745675488669781
2020,828788,Female,23,124,no,no,226.65,5.3,25.69,93,3,2,1,0,1,1,0.5102880658436214,0.4307297605473204,0.20630595562475673,0.4103242885506287,0.4644741394222454
2020,830733,Male,52,76,no,no,279.15,8.0,31.64,100,4,3,0,0,1,1,0.31275720164609055,0.5305017103762827,0.2528445006321113,0.35823034210997673,0.32051115723923207
2020,830911,Male,31,102,no,no,234.75,9.9,26.61,72,2,3,2,0,1,1,0.41975308641975306,0.4461231470923603,0.3720405862457722,0.30670926517571884,0.5298175056218648
2020,831515,Male,37,107,no,yes,171.45,7.5,19.43,74,8,3,1,0,1,2,0.4403292181069959,0.32582668187001135,0.38600102933607827,0.43161271507728205,0.5360880470506835
2020,832171,Male,60,86,no,no,324.45,4.5,36.77,110,3,2,0,0,1,1,0.35390946502057613,0.6165906499429874,0.12238237693772092,0.3390352904916012,0.26174104826154654
2020,832399,Female,37,146,no,no,308.1,10.3,34.92,83,2,3,3,0,1,1,0.6008230452674898,0.5855188141391106,0.29495990836197017,0.26939305420318077,0.5105085625324339
2020,832626,Male,41,45,no,no,233.55,11.0,26.47,98,1,3,1,0,1,1,0.18518518518518517,0.44384264538198404,0.415564790328674,0.4196103618068936,0.45552240096869057
2020,833050,Female,35,11,no,no,215.1,9.7,24.38,100,6,3,2,0,1,1,0.04526748971193416,0.40877993158494863,0.39786710418375715,0.46490004649000466,0.5553104999135099
2020,833466,Male,37,65,no,yes,237.15,8.9,26.88,96,6,3,1,0,1,2,0.2674897119341564,0.45068415051311284,0.3311011904761906,0.40480708412397215,0.4508519287320533
2020,833998,Female,35,108,no,no,323.4,3.6,36.65,65,5,1,1,0,1,1,0.4444444444444444,0.6145952109464081,0.09822646657571632,0.20098948670377242,0.33895519806261903
2020,834844,Male,31,72,no,no,408.6,12.7,46.31,81,2,4,0,0,1,1,0.2962962962962963,0.7765108323831242,0.27423882530770893,0.19823788546255505,0.15256875973015055
2020,834853,Female,41,77,no,no,101.55,12.0,11.51,137,2,4,1,0,1,1,0.3168724279835391,0.1929874572405929,1.0425716768027802,1.3490891186607583,0.6267730496453902
2020,835424,Male,38,177,no,yes,345.3,10.4,39.13,108,2,3,1,0,1,2,0.7283950617283951,0.6562143671607753,0.26578073089700993,0.31277150304083406,0.3105431586230757
2020,835679,Male,70,119,no,no,122.85,8.9,13.92,125,1,3,2,1,1,1,0.4897119341563786,0.2334663625997719,0.639367816091954,1.0175010175010175,0.6749913509773396
2020,835925,Male,34,75,no,yes,321.15,9.2,36.4,126,6,3,0,0,1,2,0.30864197530864196,0.6103192702394525,0.25274725274725274,0.39234002802428775,0.2660223144784641
2020,836418,Male,35,121,no,yes,103.05,11.4,11.68,42,4,4,1,0,1,2,0.49794238683127573,0.19583808437856326,0.976027397260274,0.40756914119359533,0.6248270195467913
2020,836475,Male,35,49,yes,no,356.7,15.6,40.43,86,6,5,2,1,2,1,0.20164609053497942,0.67787913340935,0.38585209003215437,0.24109896271376507,0.3716052586057776
2020,837580,Female,44,179,no,no,174.15,11.6,19.74,103,5,4,0,0,1,1,0.7366255144032922,0.330957810718358,0.5876393110435664,0.5914441573356302,0.4567332641411522
2020,837748,Female,20,161,no,no,161.25,12.6,18.28,131,3,4,2,0,1,1,0.6625514403292181,0.306442417331813,0.6892778993435448,0.8124031007751938,0.6251729804532089
2020,838770,Female,36,127,no,yes,353.4,7.7,40.05,127,2,3,1,0,1,2,0.522633744855967,0.6716077537058152,0.19225967540574296,0.3593661573288059,0.30003459609064187
2020,839824,Female,28,63,no,no,317.55,7.4,35.99,108,7,2,0,0,1,1,0.25925925925925924,0.6034777651083238,0.2056126701861628,0.3401039206424185,0.2706927867151012
2020,839961,Male,34,123,no,yes,298.05,12.5,33.78,124,5,4,1,0,1,2,0.5061728395061729,0.5664196123147092,0.3700414446417999,0.4160375775876531,0.3718431067289398
2020,840797,Male,34,114,no,no,303.15,13.3,34.36,120,5,4,2,0,1,1,0.4691358024691358,0.5761117445838083,0.38707799767171136,0.3958436417615042,0.4410785331257569
2020,840981,Male,59,21,no,no,337.5,10.7,38.25,93,4,3,0,0,1,1,0.08641975308641975,0.6413911060433295,0.2797385620915033,0.27555555555555555,0.24481058640373643
2020,841129,Male,69,57,no,no,289.2,12.7,32.78,105,6,4,1,0,1,1,0.2345679012345679,0.5496009122006841,0.3874313605857229,0.3630705394190871,0.38332468431067296
2020,842082,Male,35,117,no,yes,297.15,6.8,33.68,92,6,2,1,0,1,2,0.48148148148148145,0.5647092360319269,0.20190023752969122,0.30960794211677606,0.37301072478809905
2020,842094,Female,41,103,no,no,251.7,13.0,28.53,73,3,4,5,0,1,1,0.42386831275720166,0.4783352337514252,0.4556607080266386,0.2900278108859754,0.7353831517038576
2020,842508,Female,29,100,no,no,173.85,7.1,19.7,77,4,2,1,0,1,1,0.411522633744856,0.33038768529076395,0.36040609137055835,0.44291055507621513,0.5329743988929252
2020,842777,Female,44,122,no,no,210.15,11.2,23.82,127,5,4,2,0,1,1,0.5020576131687243,0.3993728620296465,0.470193115029387,0.6043302403045444,0.5617323992388861
2020,843770,Female,27,45,no,no,117.9,7.4,13.36,111,5,2,1,1,1,1,0.18518518518518517,0.22405929304446978,0.5538922155688624,0.9414758269720102,0.6055613215706626
2020,844660,Female,45,67,no,yes,173.4,9.9,19.65,103,12,3,2,0,1,2,0.2757201646090535,0.3295324971493728,0.5038167938931298,0.5940023068050749,0.6094101366545581
2020,845311,Female,27,83,no,no,292.5,11.0,33.15,92,13,3,0,0,1,1,0.34156378600823045,0.5558722919042188,0.3318250377073907,0.3145299145299145,0.3031914893617022
2020,845573,Male,40,113,no,yes,223.5,9.5,25.33,76,5,3,4,0,1,2,0.46502057613168724,0.42474344355758265,0.3750493485984998,0.3400447427293065,0.6961165888254627
2020,846023,Male,30,106,yes,no,200.55,10.7,22.73,89,2,3,1,1,2,1,0.43621399176954734,0.38112884834663624,0.47074351077870646,0.443779606083271,0.4983350631378656
2020,847033,Male,38,138,no,no,330.3,12.9,37.43,79,5,4,0,0,1,1,0.5679012345679012,0.6277080957810718,0.3446433342238846,0.23917650620647896,0.254151530877011
2020,847176,Male,36,163,no,yes,240.0,10.4,27.2,118,7,3,1,0,1,2,0.6707818930041153,0.4561003420752565,0.3823529411764707,0.49166666666666664,0.44715447154471555
2020,847937,Male,36,113,no,no,314.1,7.4,35.6,116,2,2,1,1,1,1,0.46502057613168724,0.596921322690992,0.2078651685393258,0.3693091372174466,0.35102058467393193
2020,848105,Male,41,95,no,yes,424.65,11.3,48.13,129,3,4,3,0,1,2,0.39094650205761317,0.8070125427594069,0.23478080199459805,0.30377958318615333,0.3593020238713027
2020,848332,Female,45,120,no,no,304.95,7.8,34.56,103,2,3,3,0,1,1,0.49382716049382713,0.5795324971493728,0.22569444444444442,0.33776028857189705,0.5145952257394916
2020,848621,Male,25,166,no,no,306.3,9.5,34.71,109,5,3,1,0,1,1,0.6831275720164609,0.5820980615735462,0.2736963411120714,0.35586026771139406,0.36113994118664594
2020,848681,Female,34,122,no,no,260.4,9.7,29.51,103,7,3,3,0,1,1,0.5020576131687243,0.4948688711516533,0.3287021348695357,0.39554531490015366,0.5723923196678775
2020,848738,Male,40,87,no,no,253.65,9.9,28.75,106,10,3,3,0,1,1,0.35802469135802467,0.48204104903078676,0.34434782608695647,0.4178986792824758,0.5811494551115725
2020,848832,Female,45,101,no,no,404.55,4.5,45.85,107,15,2,3,1,1,1,0.4156378600823045,0.7688141391106043,0.09814612868047978,0.26449141020887407,0.3853788271925273
2020,849006,Female,42,49,no,no,399.45,14.0,45.27,98,2,4,2,1,1,1,0.20164609053497942,0.759122006841505,0.3092555776452397,0.24533733884090625,0.3161434007957102
2020,849238,Male,32,116,yes,no,323.1,12.6,36.62,109,5,4,3,0,2,1,0.4773662551440329,0.6140250855188142,0.3440742763517204,0.337356855462705,0.4910482615464453
2020,849295,Male,39,131,no,yes,261.0,6.7,29.58,90,3,2,1,0,1,2,0.5390946502057613,0.49600912200684144,0.22650439486139284,0.3448275862068966,0.4199100501643316
2020,849345,Female,48,75,no,no,225.9,8.1,25.6,104,5,3,0,0,1,1,0.30864197530864196,0.4293044469783352,0.31640625,0.4603806994245241,0.38959522573949157
2020,849786,Male,26,74,no,yes,261.9,9.0,29.68,92,4,3,1,0,1,2,0.3045267489711934,0.49771949828962364,0.3032345013477089,0.3512791141657121,0.4187424321051723
2020,850014,Male,32,83,no,no,198.6,8.6,22.51,84,2,3,1,0,1,1,0.34156378600823045,0.37742303306727476,0.38205242114615723,0.42296072507552873,0.5008649022660441
2020,850578,Female,46,161,no,no,158.1,7.8,17.92,126,5,3,0,0,1,1,0.6625514403292181,0.3004561003420752,0.4352678571428571,0.7969639468690702,0.47755578619615996
2020,850645,Female,41,148,no,no,267.45,11.4,30.31,98,4,4,1,0,1,1,0.6090534979423868,0.5082668187001139,0.3761134938964039,0.36642363058515615,0.4115421207403564
2020,850889,Male,31,1,no,no,294.15,7.0,33.34,91,2,2,1,0,1,1,0.00411522633744856,0.5590079817559862,0.20995800839832035,0.30936596974332825,0.3769027849852967
2020,850934,Female,39,94,no,yes,255.15,12.8,28.92,73,4,4,1,0,1,2,0.3868312757201646,0.4848916761687571,0.4426002766251729,0.28610621203213793,0.42749956754886703
2020,851155,Male,60,78,no,no,287.55,9.1,32.59,86,5,3,1,0,1,1,0.32098765432098764,0.5464652223489167,0.27922675667382635,0.29907842114414884,0.3854653174191317
2020,851662,Male,37,90,no,no,164.4,11.0,18.63,121,5,3,2,0,1,1,0.37037037037037035,0.3124287343215507,0.5904455179817498,0.7360097323600973,0.6210863172461513
2020,851870,Female,38,113,no,no,232.5,13.5,26.35,123,3,4,1,0,1,1,0.46502057613168724,0.44184720638540476,0.5123339658444023,0.5290322580645161,0.4568846220377098
2020,852369,Female,55,130,no,no,225.6,12.3,25.57,76,4,4,1,0,1,1,0.5349794238683128,0.4287343215507411,0.4810324599139617,0.33687943262411346,0.46583636049126464
2020,853316,Female,30,161,no,no,227.4,4.0,25.77,68,5,2,1,0,1,1,0.6625514403292181,0.43215507411630555,0.15521924718665114,0.2990325417766051,0.46350112437294594
2020,853629,Male,40,123,no,no,244.65,9.0,27.73,77,10,3,1,0,1,1,0.5061728395061729,0.46493728620296465,0.32455824017309776,0.3147353361945637,0.4411217782390591
2020,853825,Female,36,125,no,no,190.05,13.3,21.54,114,7,4,1,0,1,1,0.51440329218107,0.3611744583808438,0.6174558960074281,0.5998421468034727,0.5119572738280574
2020,853907,Female,30,120,no,yes,266.85,11.5,30.24,117,4,4,1,0,1,2,0.49382716049382713,0.5071265678449259,0.38029100529100535,0.4384485666104553,0.4123205327797959
2020,853964,Female,38,89,yes,no,188.4,5.4,21.35,108,5,2,1,0,2,1,0.3662551440329218,0.3580387685290764,0.252927400468384,0.5732484076433121,0.5140979069365162
2020,854355,Female,39,103,no,no,277.5,12.6,31.45,91,2,4,2,0,1,1,0.42386831275720166,0.5273660205245153,0.4006359300476947,0.3279279279279279,0.47435564781179734
2020,856533,Male,25,116,no,yes,274.2,11.0,31.08,103,2,3,1,0,1,2,0.4773662551440329,0.5210946408209806,0.35392535392535396,0.37563822027717,0.4027849852966615
2020,856688,Female,37,54,no,yes,215.85,12.5,24.46,117,8,4,2,0,1,2,0.2222222222222222,0.4102052451539338,0.5110384300899428,0.542043085476025,0.5543374848642105
2020,857687,Male,29,81,no,no,297.6,10.4,33.73,71,6,3,2,0,1,1,0.3333333333333333,0.5655644241733181,0.30833086273347166,0.23857526881720428,0.44827884449057265
2020,858054,Male,23,79,no,no,402.45,6.3,45.61,88,7,2,1,1,1,1,0.32510288065843623,0.7648232611174457,0.13812760359570264,0.21866070319294323,0.2363994118664592
2020,859121,Female,43,147,no,yes,377.25,10.4,42.76,87,6,3,3,0,1,2,0.6049382716049383,0.7169327251995439,0.2432179607109448,0.23061630218687873,0.4207965749870265
2020,859874,Female,31,39,no,no,231.15,9.8,26.2,92,4,3,2,0,1,1,0.16049382716049382,0.43928164196123143,0.3740458015267176,0.3980099502487562,0.5344879778585021
2020,860146,Male,31,120,no,no,378.0,9.6,42.84,96,1,3,2,0,1,1,0.49382716049382713,0.718358038768529,0.22408963585434172,0.25396825396825395,0.34397163120567387
2020,860619,Male,39,42,yes,no,271.05,12.0,30.72,114,6,4,2,0,2,1,0.1728395061728395,0.5151083238312428,0.390625,0.4205866076369673,0.4827235772357724
2020,861280,Female,35,76,no,no,297.45,12.5,33.71,96,3,4,0,0,1,1,0.31275720164609055,0.5652793614595211,0.37080984870958167,0.3227433182047403,0.29676959003632597
2020,861302,Male,46,138,no,yes,285.15,14.2,32.32,130,6,4,0,0,1,2,0.5679012345679012,0.5419042189281641,0.4393564356435643,0.45590040329651066,0.31272703684483666
2020,861697,Male,30,105,no,no,406.35,8.8,46.05,60,5,3,0,1,1,1,0.43209876543209874,0.7722348916761688,0.19109663409337674,0.14765596160944996,0.15548780487804878
2020,861748,Male,36,105,no,no,152.1,12.2,17.24,53,2,4,1,0,1,1,0.43209876543209874,0.2890535917901938,0.7076566125290024,0.34845496383957925,0.5611918353226087
2020,862381,Male,51,59,no,no,306.45,12.0,34.73,94,4,4,1,0,1,1,0.24279835390946503,0.5823831242873432,0.34552260293694215,0.3067384565181922,0.36094533817678615
2020,862733,Female,38,37,yes,no,159.9,9.6,18.12,113,8,3,2,0,2,1,0.1522633744855967,0.30387685290763966,0.5298013245033112,0.7066916823014384,0.6269244075419478
2020,863701,Male,39,41,no,yes,320.7,7.2,36.35,123,3,2,0,0,1,2,0.16872427983539096,0.6094640820980615,0.1980742778541953,0.38353601496725914,0.2666061235080437
2020,864002,Male,38,16,no,no,308.4,10.9,34.95,64,3,3,0,0,1,1,0.06584362139917696,0.5860889395667046,0.3118741058655221,0.20752269779507135,0.2825635703165543
2020,864189,Male,32,65,no,no,230.85,8.5,26.16,147,3,3,2,0,1,1,0.2674897119341564,0.4387115165336373,0.3249235474006116,0.6367771280051981,0.5348771838782219
2020,864849,Male,29,70,no,no,320.1,5.7,36.28,101,4,2,1,0,1,1,0.2880658436213992,0.6083238312428734,0.1571113561190739,0.31552639800062476,0.3432364642795365
2020,865740,Male,32,79,no,no,228.3,5.3,25.87,87,3,2,1,0,1,1,0.32510288065843623,0.4338654503990878,0.20487050637804405,0.38107752956636004,0.46233350631378667
2020,865756,Female,64,34,no,no,226.5,9.9,25.67,86,7,3,0,0,1,1,0.13991769547325103,0.43044469783352335,0.3856641994546163,0.37969094922737306,0.38881681370005194
2020,865793,Female,38,93,no,yes,250.35,11.5,28.37,106,1,4,1,0,1,2,0.38271604938271603,0.47576966932725195,0.4053577722946775,0.4234072298781706,0.4337268638643834
2020,865970,Male,37,109,no,no,276.0,11.0,31.28,86,3,3,0,0,1,1,0.448559670781893,0.524515393386545,0.3516624040920716,0.3115942028985507,0.32459782044628965
2020,866004,Male,30,136,yes,no,385.2,9.1,43.66,82,10,3,3,0,2,1,0.5596707818930041,0.7320410490307867,0.20842876775080166,0.21287642782969887,0.4104826154644526
2020,866386,Male,43,135,no,no,292.2,11.0,33.12,126,3,3,1,0,1,1,0.5555555555555556,0.5553021664766248,0.33212560386473433,0.43121149897330596,0.3794326241134752
2020,866451,Female,43,141,no,no,390.3,7.2,44.23,119,8,2,3,0,1,1,0.5802469135802469,0.741733181299886,0.16278543974677828,0.30489367153471686,0.4038661131292164
2020,866959,Male,36,42,no,yes,245.7,8.1,27.85,106,5,3,0,0,1,2,0.1728395061728395,0.4669327251995438,0.2908438061041293,0.43142043142043146,0.3639076284379866
2020,867482,Male,33,60,no,no,147.3,9.3,16.69,69,2,3,2,0,1,1,0.24691358024691357,0.2799315849486887,0.5572198921509885,0.46843177189409363,0.6432710603701782
2020,867576,Female,51,85,no,no,317.25,13.3,35.96,131,4,4,2,0,1,1,0.3497942386831276,0.6029076396807297,0.3698553948832036,0.41292356185973206,0.4227858501989276
2020,868145,Female,49,99,no,no,286.8,14.1,32.5,114,3,4,1,0,1,1,0.4074074074074074,0.5450399087799316,0.4338461538461539,0.39748953974895396,0.3864383324684311
2020,868368,Male,49,112,no,no,251.4,17.3,28.49,107,3,5,2,0,1,1,0.4609053497942387,0.47776510832383123,0.6072306072306073,0.42561654733492443,0.5082165715274175
2020,868574,Male,44,63,no,no,246.75,11.2,27.97,97,2,4,0,0,1,1,0.25925925925925924,0.4689281641961231,0.40042903110475514,0.39311043566362713,0.36254540736896734
